Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,BaseDps,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,ChargeTime,Disposition,Mastery,Magazine,AmmoPickup,AmmoMax,Reload,ShotType,ShotSpeed,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction,AvgSpread,MinSpread,MaxSpread
Kuva Hind,Semi-Auto,Semi-Auto,18.0,18.0,54.0,0,0,0,0,0,0,0,0,0,0.0,0,90.0,225.0,90.0,0.37,2.9,245.232,613.08,514.47272727273,51498.72,0.21,,0.21,0.525,1,2.5,0.0,1.1,15,90,80,540,2.3,Hit-Scan,,0.0,28.6,Update 27.1,2020-02-04,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hind/KuvaHind,Hind,0.0,inf,0.0,3.5,0.0,7.0
Kuva Hind,Auto,Auto,6.0,6.0,18.0,0,0,0,0,0,0,0,0,0,0.0,0,30.0,300.0,30.0,0.21,1.9,57.072,570.72,454.55575221239,35955.36,0.33,,0.33,3.3,1,10.0,0.0,1.1,15,90,80,540,2.3,Hit-Scan,,0.0,33.33,Update 27.1,2020-02-04,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hind/KuvaHind,Hind,0.0,inf,0.0,3.0,0.0,6.0
Javlok,Auto Charge,Projectile Impact,0.0,0.0,0.0,0,0,160,0,0,0,0,0,0,0.0,0,160.0,532.8,160.0,0.2,2.0,192.0,639.36,311.35135135135,29952.0,0.25,,0.25,0.41645822911456,1,3.33,0.3,1.3,7,6,60,150,1.9,Projectile,150,0.0,100.0,Update 19.4,2016-12-16,Primary,Speargun,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0.0,inf,0.0,0.0,0.0,0.0
Javlok,Auto Charge,Projectile Explosion,0.0,0.0,0.0,0,0,120,0,0,0,0,0,0,0.0,0,120.0,399.6,120.0,0.2,2.0,144.0,479.52,233.39985397907,22464.0,0.25,,0.25,0.8325,1,3.33,0.0,1.3,7,6,60,150,1.9,AoE,,0.0,,Update 19.4,2016-12-16,Primary,Speargun,Primary,2.4,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0.0,2.4,0.3,,,
Javlok,Semi,Spear Throw Impact,45.0,75.0,30.0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,150.0,150.0,0.2,2.0,180.0,180.0,163.63636363636,28080.0,0.25,,2.25,2.25,1,1.0,0.0,1.3,7,6,60,150,0.6,Projectile,90,0.0,16.7,Update 19.4,2016-12-16,Primary,Speargun,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0.0,inf,0.0,6.0,0.0,12.0
Javlok,Auto Charge,Spear Throw Explosion,0.0,0.0,0.0,0,0,300,0,0,0,0,0,0,0.0,0,300.0,300.0,300.0,0.2,2.0,360.0,360.0,273.41772151899,56160.0,0.25,,2.25,2.25,1,1.0,0.0,1.3,7,6,60,150,1.9,AoE,,0.0,,Update 19.4,2016-12-16,Primary,Speargun,Primary,6.0,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0.0,6.0,0.6,,,
Baza Prime,Auto,Normal Attack,5.76,6.72,3.52,0,0,0,0,0,0,0,0,0,0.0,0,16.0,266.72,16.0,0.28,3.0,24.96,416.0832,318.68710826302,22464.0,0.14,,0.14,2.3338,1,16.67,0.0,1.0,10,60,80,840,1.1,Hit-Scan,,0.0,80.0,Hotfix 27.0.4,2019-12-17,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/PrimeBaza/PrimeBazaGun,Baza,30.0,60.0,0.5,1.25,1.0,1.5
Kuva Quartakk,Auto,Full-Auto,20.0,15.65,18.35,0,0,0,0,0,0,0,0,0,0.0,0,54.0,260.82,54.0,0.21,1.9,102.7296,496.183968,453.83780632152,99442.2528,0.33,,0.33,1.5939,1,4.83,0.0,1.1,13,88,80,880,1.7,Hit-Scan,,0.0,40.0,Update 26.0,2019-10-31,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Quartakk/KuvaQuartakk,Quartakk,0.0,inf,0.0,2.5,2.0,3.0
Kuva Quartakk,Burst,Burst-Fire While Aiming,20.0,15.65,18.35,0,0,0,0,0,0,0,0,0,0.0,0,54.0,85.32,54.0,0.31,2.3,484.8768,191.526336,185.85357792824,469360.7424,0.27,,0.27,0.4266,1,1.58,0.0,1.1,13,88,80,880,1.7,Hit-Scan,,0.5,90.9,Update 26.0,2019-10-31,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Quartakk/KuvaQuartakk,Quartakk,0.0,inf,0.0,1.1,1.0,1.2
Opticor,Charge,Charged Shot,100.0,850.0,50.0,0,0,0,0,0,0,0,0,0,0.0,0,1000.0,1000.0,1000.0,0.2,2.5,1300.0,650.0,541.66666666667,266500.0,0.2,,1.2,0.4,1,1.0,2.0,1.15,14,5,40,200,2.0,Hit-Scan,,1.0,100.0,Update 15.0,2014-10-24,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG,Opticor,0.0,inf,0.0,0.0,0.0,0.0
Opticor,Charge,Charged Shot AoE,0.0,0.0,0.0,0,0,0,0,0,0,0,400,0,0.0,0,400.0,400.0,400.0,0.2,2.5,520.0,520.0,371.42857142857,106600.0,0.2,,0.2,0.2,1,1.0,0.0,1.15,14,5,40,200,2.0,AoE,,0.0,100.0,Update 15.0,2014-10-24,Primary,Rifle,Primary,6.0,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG,Opticor,0.0,6.0,0.6,,,
Opticor,Charge,Quick Shot,50.0,425.0,25.0,0,0,0,0,0,0,0,0,0,0.0,0,500.0,500.0,500.0,0.2,2.5,650.0,650.0,464.28571428571,133250.0,0.2,,0.2,0.2,1,1.0,0.0,1.15,14,5,40,200,2.0,Hit-Scan,,0.0,100.0,Update 15.0,2014-10-24,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG,Opticor,0.0,inf,0.0,,,
Opticor,Charge,Quick Shot AoE,0.0,0.0,0.0,0,0,0,0,0,0,0,200,0,0.0,0,200.0,200.0,200.0,0.2,2.5,260.0,260.0,185.71428571429,53300.0,0.2,,0.2,0.2,1,1.0,0.0,1.15,14,5,40,200,2.0,AoE,,0.0,100.0,Update 15.0,2014-10-24,Primary,Rifle,Primary,6.0,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG,Opticor,0.0,6.0,0.6,,,
Glaxion,Held,Normal Attack,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0.0,0,26.0,312.0,26.0,0.08,2.0,28.08,336.96,289.23605150215,44928.0,0.34,,0.34,4.08,1,12.0,0.0,1.3,8,80,80,720,2.2,Hit-Scan,,0.0,100.0,Update 14.5,2014-08-28,Primary,Rifle,Primary,24.0,/Lotus/Weapons/Corpus/LongGuns/CrpFreezeRay/CrpFreezeRayRifle,Glaxion,0.0,inf,0.0,0.0,0.0,0.0
Phantasma Prime,Held,Beam,5.0,0.0,0.0,0,0,0,0,0,0,0,0,10,0.0,0,15.0,1080.0,90.0,0.11,1.9,98.91,1186.92,932.58,67456.62,0.222,,1.332,15.984,6,12.0,0.0,0.75,14,11,15,330,0.5,Hit-Scan,,0.0,100.0,Hotfix 32.0.9,2022-10-05,Primary,Shotgun,Primary,25.0,/Lotus/Weapons/Tenno/LongGuns/PrimePhantasma/PhantasmaPrimeShotgun,Phantasma,0.0,inf,0.0,0.0,0.0,0.0
Phantasma Prime,Held,Plasma Bomb Impact,15.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,15.0,30.0,15.0,0.03,1.5,15.225,15.225,13.840909090909,2359.875,0.37,,1.37,0.91333333333333,1,2.0,1.0,0.75,14,11,15,330,0.5,Projectile,25,0.0,100.0,Hotfix 32.0.9,2022-10-05,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimePhantasma/PhantasmaPrimeShotgun,Phantasma,0.0,inf,0.0,0.0,0.0,0.0
Phantasma Prime,Held,Plasma Bomb Explosion,0.0,0.0,0.0,0,0,0,0,0,0,0,0,73,0.0,0,73.0,146.0,73.0,0.03,1.5,74.095,148.19,135.84083333333,25266.395,0.37,,1.37,2.74,1,2.0,0.0,0.75,14,11,15,330,0.5,AoE,,0.0,100.0,Hotfix 32.0.9,2022-10-05,Primary,Shotgun,Primary,4.8,/Lotus/Weapons/Tenno/LongGuns/PrimePhantasma/PhantasmaPrimeShotgun,Phantasma,0.0,4.8,0.5,,,
Phantasma Prime,Held,Cluster Bombs Impact,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,3.0,30.0,15.0,0.03,1.5,15.225,30.45,27.9125,5191.725,0.37,,6.85,13.7,5,2.0,0.0,0.75,14,11,15,330,0.5,Projectile,6,0.0,100.0,Hotfix 32.0.9,2022-10-05,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimePhantasma/PhantasmaPrimeShotgun,Phantasma,0.0,inf,0.0,,,
Phantasma Prime,Held,Cluster Bombs Explosion,0.0,0.0,0.0,0,0,0,0,0,0,0,0,18,0.0,0,18.0,36.0,18.0,0.03,1.5,18.27,36.54,33.495,6230.07,0.37,,1.37,2.74,1,2.0,0.0,0.75,14,11,15,330,0.5,AoE,,0.0,100.0,Hotfix 32.0.9,2022-10-05,Primary,Shotgun,Primary,2.0,/Lotus/Weapons/Tenno/LongGuns/PrimePhantasma/PhantasmaPrimeShotgun,Phantasma,0.0,inf,0.0,,,
Perigale,Burst,Normal Attack,20.6,96.3,55.0,0,0,0,0,0,0,0,0,0,0.0,0,171.9,343.8,171.9,0.28,2.6,995.6448,497.8224,672.73297297297,35843.2128,0.16,,0.16,0.32,1,2.0,0.0,1.1,8,12,12,24,3.0,Hit-Scan,,1.0,833.3,Update 32.2,2022-11-30,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/LongGuns/TnQuadSniper/TnQuadSniper,Perigale,300.0,600.0,0.2,0.12,0.1,0.14
Penta,Active,Grenade Impact,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,75.0,75.0,75.0,0.1,2.0,82.5,82.5,55,2062.5,0.1,,0.1,0.1,1,1.0,0.0,1.35,6,5,5,20,2.5,Projectile,20,0.0,100.0,Update 11.3,2013-12-12,Primary,Launcher,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/GrenadeLauncher/GrenadeLauncher,Penta,0.0,inf,0.0,0.0,0.0,0.0
Penta,Active,Grenade Detonation,0.0,0.0,0.0,0,0,0,0,350,0,0,0,0,0.0,0,350.0,350.0,350.0,0.1,2.0,385.0,385.0,256.66666666667,9625.0,0.1,,0.1,0.1,1,1.0,0.0,1.35,6,5,5,20,2.5,AoE,,0.0,100.0,Update 11.3,2013-12-12,Primary,Launcher,Primary,4.0,/Lotus/Weapons/Corpus/LongGuns/GrenadeLauncher/GrenadeLauncher,Penta,0.0,4.0,0.5,,,
Paris,Semi-Auto,Uncharged Shot,8.0,120.0,32.0,0,0,0,0,0,0,0,0,0,0.0,0,160.0,246.15384615385,160.0,0.3,2.0,208.0,320.0,126.06060606061,15184.0,0.1,,0.1,0.15384615384615,1,1.0,0.0,1.4,0,1,15,72,0.65,Projectile,70,0.0,16.7,Update 7.0,2013-03-18,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/HuntingBow,Paris,0.0,inf,0.0,6.0,0.0,12.0
Paris,Charge,Charged Shot,16.0,256.0,48.0,0,0,0,0,0,0,0,0,0,0.0,0,320.0,492.30769230769,320.0,0.3,2.0,416.0,640.0,361.73913043478,30368.0,0.1,,0.1,0.08695652173913,1,1.0,0.5,1.4,0,1,15,72,0.65,Projectile,85,2.0,16.7,Update 7.0,2013-03-18,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/HuntingBow,Paris,0.0,inf,0.0,,,
Paris,Charge,Incarnon Form Charged Shot,95.0,0.0,0.0,0,0,365,0,0,0,0,0,0,0.0,0,460.0,707.69230769231,460.0,0.4,3.0,828.0,1035.0,571.03448275862,60444.0,0.2,,0.2,0.13793103448276,1,1.0,0.8,1.4,0,1,15,72,0.65,Projectile,85,0.0,100.0,Update 7.0,2013-03-18,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/HuntingBow,Paris,0.0,inf,0.0,6.0,0.0,12.0
Supra,Auto-Spool,Fully Spooled,4.0,30.0,6.0,0,0,0,0,0,0,0,0,0,0.0,0,40.0,500.0,40.0,0.12,1.8,43.84,548.0,453.51724137931,55238.4,0.3,,0.3,3.75,1,12.5,0.0,1.1,12,180,80,1080,3.0,Projectile,100,0.0,14.3,Update 8.0,2013-05-23,Primary,Rifle,Primary,0.0,/Lotus/Weapons/ClanTech/Energy/CrpHeavyRifle,Supra,0.0,inf,0.0,7.0,6.0,8.0
Latron Wraith,Semi-Auto,Normal Attack,15.5,43.4,3.1,0,0,0,0,0,0,0,0,0,0.0,0,62.0,310.0,62.0,0.26,2.8,91.016,455.08,252.82222222222,50513.88,0.14,,0.14,0.7,1,5.0,0.0,1.35,7,15,80,540,2.4,Hit-Scan,,0.0,28.6,Update 14.5,2014-08-28,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/WraithLatron/WraithLatron,Latron,0.0,inf,0.0,3.5,0.0,7.0
Latron Wraith,Semi-Auto,Incarnon Form,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,50.0,183.5,50.0,0.48,3.4,107.6,394.892,248.79788306452,59718.0,0.28,,0.28,1.0276,1,3.67,0.0,1.35,7,15,80,540,2.4,Projectile,,0.0,28.6,Update 14.5,2014-08-28,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/WraithLatron/WraithLatron,Latron,0.0,inf,0.0,3.5,0.0,7.0
Latron Wraith,Semi-Auto,Incarnon Form AoE,0.0,50.0,0.0,0,0,50,0,0,0,0,0,0,0.0,0,100.0,367.0,100.0,0.48,3.4,215.2,789.784,497.59576612903,119436.0,0.28,,0.28,1.0276,1,3.67,0.0,1.35,7,15,80,540,2.4,AoE,,0.0,28.6,Update 14.5,2014-08-28,Primary,Rifle,Primary,4.0,/Lotus/Weapons/Tenno/LongGuns/WraithLatron/WraithLatron,Latron,0.0,4.0,0.2,,,
Prisma Grinlok,Semi-Auto,Normal Attack,74.8,18.7,93.5,0,0,0,0,0,0,0,0,0,0.0,0,187.0,312.29,187.0,0.21,2.9,261.613,436.89371,384.86379084693,146764.893,0.37,,0.37,0.6179,1,1.67,0.0,1.245,11,21,80,540,1.7,Hit-Scan,,0.0,32.0,Update 24.4,2019-03-08,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/LongGuns/GrineerLeverActionRifle/PrismaGrinlokWeapon,Grinlok,0.0,inf,0.0,3.125,0.25,6.0
Neutralizer,Semi-Auto,Normal Attack,12.75,216.75,25.5,0,0,0,0,0,0,0,0,0,0.0,0,255.0,255.0,255.0,0.45,3.0,484.5,484.5,408,5814.0,0.1,,0.1,0.1,1,1.0,0.0,1.3,0,12,80,0,2.25,Hit-Scan,,2.5,13.33,Update 38.0,2024-12-13,Primary,Exalted Weapon,Energy,1000.0,/Lotus/Powersuits/Frumentarius/ExaltedSniper,,0.0,inf,0.0,7.5,0.0,15.0
Neutralizer,Semi-Auto,Cryo Grenade,0.0,0.0,0.0,20,0,0,0,0,0,0,0,0,0.0,0,20.0,26.6,20.0,0.3,2.0,26.0,34.58,19.781194136575,104.0,0.0,,1.0,1.33,1,1.33,0.0,1.3,0,12,80,0,2.25,AoE,100,0.0,13.33,Update 38.0,2024-12-13,Primary,Exalted Weapon,Energy,10.0,/Lotus/Powersuits/Frumentarius/ExaltedSniper,,0.0,inf,0.0,5.5,3.0,8.0
Nataruk,Semi-Auto,Quick Shot,0.0,405.0,45.0,0,0,0,0,0,0,0,0,0,0.0,0,450.0,750.0,450.0,0.2,1.8,522.0,870.0,248.66019140123,522.0,0.3,,1.3,2.1666666666667,1,0.667,0.0,0.65,0,1,0,0,0.6,Projectile,140,0.0,16.7,Update 31.0,2021-12-15,Primary,Bow,None,0.0,/Lotus/Weapons/Tenno/Bows/Omicrus/OmicrusPlayerWep,Nataruk,0.0,inf,0.0,6.0,0.0,12.0
Nataruk,Charge,Charged Shot,0.0,648.0,252.0,0,0,0,0,0,0,0,0,0,0.0,0,900.0,1500.0,900.0,0.5,2.2,1440.0,1440.0,900,1440.0,0.5,,0.5,0.3125,1,0.667,1.0,0.65,0,1,0,0,0.6,Projectile,70,0.0,16.7,Update 31.0,2021-12-15,Primary,Bow,None,0.0,/Lotus/Weapons/Tenno/Bows/Omicrus/OmicrusPlayerWep,Nataruk,0.0,inf,0.0,,,
Nataruk,Charge,Perfect Shot,0.0,648.0,252.0,0,0,0,0,0,0,0,0,0,0.0,0,900.0,1500.0,900.0,0.6,2.4,1656.0,2365.7142857143,1273.8461538462,1656.0,0.5,,0.5,0.38461538461538,1,0.667,0.7,0.65,0,1,0,0,0.6,Projectile,70,0.0,16.7,Update 31.0,2021-12-15,Primary,Bow,None,0.0,/Lotus/Weapons/Tenno/Bows/Omicrus/OmicrusPlayerWep,Nataruk,0.0,inf,0.0,,,
Mutalist Quanta,Auto,Normal Attack,2.5,15.0,7.5,0,0,0,0,0,0,0,0,0,0.0,0,25.0,250.0,25.0,0.025,1.5,25.3125,253.125,168.75,15187.5,0.15,,0.15,1.5,1,10.0,0.0,1.5,2,60,80,540,3.0,Projectile,100,0.0,100.0,Update 13.8,2014-06-19,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle,Mutalist Quanta,0.0,inf,0.0,0.0,0.0,0.0
Mutalist Quanta,Auto,Infested Orb,0.0,0.0,0.0,0,0,0,0,0,0,0,0,20,0.0,0,20.0,200.0,20.0,0.0,0.0,20.0,200.0,57.142857142857,2400.0,1.0,,1.0,10.0,1,10.0,0.0,1.5,2,60,80,540,3.0,Projectile,5,0.0,,Update 13.8,2014-06-19,Primary,Rifle,Primary,2.0,/Lotus/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle,Mutalist Quanta,0.0,2.0,0.0,4.0,2.0,6.0
Mutalist Quanta,Auto,Orb Explosion,0.0,0.0,0.0,0,0,0,100,0,0,0,0,0,0.0,0,100.0,1000.0,100.0,0.05,1.5,102.5,1025.0,683.33333333333,61500.0,0.39,,0.39,3.9,1,10.0,0.0,1.5,2,60,80,540,3.0,AoE,,0.0,25.0,Update 13.8,2014-06-19,Primary,Rifle,Primary,4.4,/Lotus/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle,Mutalist Quanta,0.0,4.4,0.5,4.0,2.0,6.0
Glaxion Vandal,Held,Normal Attack,0.0,0.0,0.0,29,0,0,0,0,0,0,0,0,0.0,0,29.0,348.0,29.0,0.14,2.0,33.06,396.72,358.05054151625,59508.0,0.38,,0.38,4.56,1,12.0,0.0,1.25,12,100,80,800,1.8,Hit-Scan,,0.0,100.0,Update 25.0,2019-05-22,Primary,Rifle,Primary,28.0,/Lotus/Weapons/Corpus/LongGuns/CrpFreezeRay/Vandal/CrpFreezeRayVandalRifle,Glaxion,0.0,inf,0.0,0.0,0.0,0.0
Bubonico,Auto,Auto,2.0,13.0,19.0,0,0,0,7,0,0,0,0,0,0.0,0,41.0,1099.21,287.0,0.25,2.3,380.275,1456.45325,786.79947478992,10267.425,0.0929,,0.6503,2.490649,7,3.83,0.0,0.75,13,27,0,0,4.5,Projectile,57,0.0,25.0,Update 29.5,2020-11-19,Primary,Arm Cannon,None,0.0,/Lotus/Weapons/Infested/LongGuns/InfArmCannon/InfArmCannon,Bubonico,19.0,41.0,0.5,4.0,1.0,7.0
Bubonico,Burst,Burst,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,9.0,45.0,9.0,0.03,3.5,29.025,21.032608695652,8.5872781065089,261.225,0.57,,0.57,2.85,1,5.0,0.0,0.75,13,27,0,0,4.5,Projectile,25,0.0,100.0,Update 29.5,2020-11-19,Primary,Arm Cannon,None,0.0,/Lotus/Weapons/Infested/LongGuns/InfArmCannon/InfArmCannon,Bubonico,0.0,inf,0.0,0.0,0.0,0.0
Bubonico,Auto,Radial Attack,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,143.0,0,143.0,481.91,143.0,0.03,3.5,153.725,518.05325,159.56465605749,1383.525,0.57,,0.57,1.9209,1,3.37,0.0,0.75,13,27,0,0,4.5,AoE,,0.0,25.0,Update 29.5,2020-11-19,Primary,Arm Cannon,None,7.0,/Lotus/Weapons/Infested/LongGuns/InfArmCannon/InfArmCannon,Bubonico,0.0,7.0,0.5,,,
Tenet Ferrox,Charged Auto,Charged Shot,20.0,140.0,40.0,0,0,0,0,0,0,0,0,0,0.0,0,200.0,534.0,200.0,0.34,3.0,537.6,1344.0,1097.1428571429,64512.0,0.26,,0.26,0.33568665377176,1,2.67,0.4,1.1,16,20,20,100,1.8,Hit-Scan,,0.0,16.7,Update 32.2,2022-11-30,Primary,Speargun,Primary,300.0,/Lotus/Weapons/Corpus/BoardExec/Primary/CrpBEFerrox/CrpBEFerrox,Ferrox,0.0,inf,0.0,6.0,0.0,12.0
Tenet Ferrox,Charged Auto,Radial Attack,6.0,42.0,12.0,0,0,0,0,0,0,0,0,0,0.0,0,60.0,160.2,60.0,0.34,3.0,161.28,430.6176,347.18826090462,19353.6,0.26,,0.26,0.6942,1,2.67,0.0,1.1,16,20,20,100,1.8,AoE,,0.0,16.7,Update 32.2,2022-11-30,Primary,Speargun,Primary,4.0,/Lotus/Weapons/Corpus/BoardExec/Primary/CrpBEFerrox/CrpBEFerrox,Ferrox,0.0,4.0,0.3,,,
Tenet Ferrox,Semi,Spear Throw,35.0,5.0,10.0,0,0,0,0,0,0,0,0,0,0.0,0,50.0,50.0,50.0,0.04,2.0,83.2,83.2,75.636363636364,9984.0,0.4,,1.4,1.4,1,1.0,0.0,1.1,16,20,20,100,2.0,Projectile,90,0.0,16.7,Update 32.2,2022-11-30,Primary,Speargun,Primary,0.0,/Lotus/Weapons/Corpus/BoardExec/Primary/CrpBEFerrox/CrpBEFerrox,Ferrox,0.0,inf,0.0,6.0,0.0,12.0
Tenet Ferrox,Charged Auto,Attraction Field,0.0,0.0,0.0,0,150,0,0,0,0,0,0,0,0.0,0,150.0,75.0,150.0,0.04,2.0,249.6,124.8,119.42583732057,29952.0,0.5,,0.5,0.25,1,0.5,0.0,1.1,16,20,20,100,1.8,AoE,,0.0,16.7,Update 32.2,2022-11-30,Primary,Speargun,Primary,10.0,/Lotus/Weapons/Corpus/BoardExec/Primary/CrpBEFerrox/CrpBEFerrox,Ferrox,0.0,inf,0.0,,,
Latron Prime,Semi-Auto,Normal Attack,9.0,72.0,9.0,0,0,0,0,0,0,0,0,0,0.0,0,90.0,375.3,90.0,0.22,2.8,125.64,523.9188,314.25071976967,69730.2,0.26,,0.26,1.0842,1,4.17,0.0,1.3,10,15,80,540,2.4,Hit-Scan,,0.0,28.6,Update 8.0,2013-05-23,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/LatronPrime,Latron,0.0,inf,0.0,3.5,0.0,7.0
Latron Prime,Semi-Auto,Incarnon Form,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,50.0,166.5,50.0,0.44,3.4,102.8,342.324,223.33246346555,57054.0,0.3,,1.3,4.329,1,3.33,0.0,1.3,10,15,80,540,2.4,Projectile,,0.0,100.0,Update 8.0,2013-05-23,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Tenno/Rifle/LatronPrime,Latron,0.0,inf,0.0,0.0,0.0,0.0
Latron Prime,Semi-Auto,Incarnon Form AoE,0.0,70.0,0.0,0,0,70,0,0,0,0,0,0,0.0,0,140.0,466.2,140.0,0.44,3.4,287.84,958.5072,625.33089770355,159751.2,0.3,,0.3,0.999,1,3.33,0.0,1.3,10,15,80,540,2.4,AoE,,0.0,28.6,Update 8.0,2013-05-23,Primary,Rifle,Primary,4.0,/Lotus/Weapons/Tenno/Rifle/LatronPrime,Latron,0.0,4.0,0.2,,,
Prisma Tetra,Auto,Normal Attack,7.6,30.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0,38.0,269.04,38.0,0.1,2.0,41.8,295.944,239.43689320388,25080.0,0.24,,0.24,1.6992,1,7.08,0.0,1.45,4,60,80,540,2.0,Projectile,100,0.0,18.2,Hotfix 17.0.5,2015-08-07,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CorpusUMP/PrismaCorpusUMP,Tetra,0.0,inf,0.0,5.5,3.0,8.0
Vectis,Semi-Auto,Unzoomed,90.0,78.75,56.25,0,0,0,0,0,0,0,0,0,0.0,0,225.0,225.0,225.0,0.25,2.0,281.25,281.25,168.75,20531.25,0.3,,0.3,0.3,1,1.5,0.0,1.1,2,1,15,72,1.0,Hit-Scan,,1.0,13.3,Update 10.6,2013-10-30,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/TennoSniperRifle,Vectis,400.0,600.0,0.5,7.5,0.0,15.0
Vectis,Semi-Auto,3x Zoom,90.0,78.75,56.25,0,0,0,0,0,0,0,0,0,0.0,0,225.0,225.0,225.0,0.25,2.0,281.25,281.25,168.75,20531.25,0.3,,0.3,0.3,1,1.5,0.0,1.1,2,1,15,72,1.0,Hit-Scan,,1.0,13.3,Update 10.6,2013-10-30,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/TennoSniperRifle,Vectis,400.0,600.0,0.5,,,
Vectis,Semi-Auto,4.5x Zoom,90.0,78.75,56.25,0,0,0,0,0,0,0,0,0,0.0,0,225.0,225.0,225.0,0.25,2.0,281.25,281.25,168.75,20531.25,0.3,,0.3,0.3,1,1.5,0.0,1.1,2,1,15,72,1.0,Hit-Scan,,1.0,13.3,Update 10.6,2013-10-30,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/TennoSniperRifle,Vectis,400.0,600.0,0.5,,,
Soma Prime,Auto-Spool,Fully Spooled,1.2,4.8,6.0,0,0,0,0,0,0,0,0,0,0.0,0,12.0,180.0,12.0,0.3,3.0,19.2,288.0,235.10204081633,19200.0,0.1,,0.1,1.5,1,15.0,0.0,1.1,7,200,80,800,3.0,Hit-Scan,,0.0,28.6,Update 15.7,2014-12-17,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/PrimeSoma/PrimeSomaRifle,Soma,0.0,inf,0.0,3.5,2.0,5.0
